words,commit_message
31,47b6386348 remove IsFullDestroy workaround
34,bcb792ee00 complete the root output expansion
44,8a24d73d15 outputs should not be checked during destroy
29,71837d187b walkDestroy op in apply graph
17,5085ccdfbd fix error message
40,ab8a3f7063 Update go-cty to latest version (#32033)
49,713421c3ab Merge pull request #31908 from hashicorp/bump_net
55,7f6cbc83f7 Update website/docs/language/providers/requirements.mdx
45,c9f5fdc6ba Update website/docs/internals/json-format.mdx
18,31a9fde330 take out currently
48,9f77c954ec Update website/docs/language/expressions/for.mdx
45,096510fdfd Update website/docs/cli/commands/validate.mdx
45,90bf2790e0 Update website/docs/cli/commands/validate.mdx
46,ae4a8ba77b Fixing a bug introduced in the review process.
53,01bdaebbab Update website/docs/cli/commands/workspace/delete.mdx
43,3d5dba5c09 Update internal/command/workspace_delete.go
56,1650bb9892 Merge pull request #31951 from hashicorp/docs-issue-form
53,d40b5c7755 Update .github/ISSUE_TEMPLATE/documentation_issue.yml
49,cf47c71291 Revert "Revert "Remove future-facing statements""
47,514aa0f4e5 Revert "Revert "more content updates for flow""
38,58ad930f2d Revert "more content updates for flow"
40,cb975a5fff Revert "Remove future-facing statements"
29,84edd84471 more content updates for flow
31,0a7e221a49 Remove future-facing statements
63,99608b7da4 Merge pull request #32002 from hashicorp/compliance/add-license
71,4bc1696fd1 core: Simplify our idea of "root node" and require it for DynamicExpand
126,8c93420270 docs/plugin-protocol: Add notes about missing configuration in ReadResource and UpgradeResourceState request messages (#31998)
1,9bca926104 .
1,cf6ffbcc91 .
37,8feceaf334 Document that NETRC is also respected
60,980bf430f3 Merge pull request #31990 from hashicorp/jbardin/orphan-noop
35,dcee05d198 [COMPLIANCE] Update MPL 2.0 LICENSE
29,0dac887547 Docs for azurerm generic OIDC
18,82c0b440dc Fix default values
89,9d2e8a4c7e Update workspace delete command docs and help to reference RUM instead of non-empty state
51,a1a976c720 Document provider registry response property shasum
39,3779dbc2af noop orphan change has nothing to apply
19,73c3994455 Update CHANGELOG.md
68,89ef27d3b4 Add Private Service Connect endpoint support to GCS backend (#31967)
65,bc1436af53 Merge pull request #31821 from glennsarti/gs/TF-707-add-pre-apply
10,bc07a54cfd Fix go.sum
201,5842950291 Added support for generic OIDC authentication (eg. Gitlab) and ensure documentation is more clear about it´s usage. oidc_request_url and oidc_request_token are meant to be used for Github Actions only.
65,71f1b12226 Merge pull request #31959 from hashicorp/nf/oct22-updown-comments
37,ccd7bd017e Clarify some comments in internal/dag
37,a8d6d5c913 Correcting a line break visual issue.
53,b1c720a633 Update .github/ISSUE_TEMPLATE/documentation_issue.yml
34,f058392421 Apply suggestions from code review
65,03bff99caa Merge pull request #31954 from hashicorp/mg_no_code_prov_followup
63,e60bfc0b57 Merge pull request #31953 from hashicorp/add-cont-valid-callout
64,a50d8cfc11 Adding mention of no-code to Modules section of TF Language docs
50,4d7ba14f72 Add skeleton action for equivalence tests (#31940)
36,c8d8536160 Add callout to Continuous Validation
30,3afa9bd08e Create documentation_issue.yml
58,1faa05b344 Merge pull request #31945 from hashicorp/fix-backends-link
47,8258070fd5 Update website/docs/language/state/backends.mdx
47,97c628044a Update website/docs/language/state/backends.mdx
19,bed5650e2f Update backends.mdx
64,3047b8c13e Merge pull request #31878 from hashicorp/jbardin/import-plan-new
49,041d9d3eec unknown evaluation of missing instances in import
68,c1e0b046b8 Merge pull request #31917 from hashicorp/jbardin/destroy-edge-cycles
38,c296172be7 test for cycle around aliased provider
47,036fb9c1bf check detailed provider for destroy edge cycles
66,162b7274fa Merge pull request #31914 from hashicorp/jbardin/ignore-all-legacy
19,65b531c416 Update CHANGELOG.md
74,d43ec0f30f Add customer-managed encryption key (KMS) support to  GCS backend (#31786)
47,e7fb895c46 Merge pull request #31876 from zisom-hc/patch-1
61,fcec9e2c4f Merge pull request #31902 from hashicorp/jbardin/noop-deposed
40,f78ecef5e7 prevent errors from NoOp deposed changes
19,0803ea3f4a Update CHANGELOG.md
55,f260ed1177 website: Remove warning that yamlencode is experimental
48,92f3a83530 special handling for legacy ignore_changes = all
26,f133b06dee go get -u golang.org/x/net
63,6b290cf163 core: Don't re-register checkable outputs during the apply step
19,62d22a9406 Update CHANGELOG.md
58,196ff4c5c5 providercache: Improve installation error message (#31898)
76,8c98e1f4a4 Merge pull request #31747 from hashicorp/jbardin/ignore-changes-all-computed
81,a29fefbec7 Update codeowner of `gcs` backend to include Strategic Integrations team (#31848)
28,d08fcd63db Update custom-conditions.mdx
63,cc964e6b0b core: Document that TransformRoot must produce coalescable node
49,2e177cd632 core: Eliminate NodePlannableResource indirection
42,a9bd4099d3 core: DynamicExpand can return diagnostics
77,dbaf6d63f3 Merge pull request #31871 from hashicorp/jbardin/remove-planned-during-import
67,008810f593 Merge pull request #31858 from hashicorp/jbardin/prune-plan-destroy
68,1c8352d926 Merge pull request #31857 from hashicorp/jbardin/destroy-edge-cycles
44,ce02344589 prevent cycles when connecting destroy nodes
50,5bca0c609b RemovePlannedResourceInstanceObjects during import
67,a8ea377e7f Merge pull request #31849 from hashicorp/workspaces-confusion-fixes
49,0471c80ebe Update website/docs/language/state/workspaces.mdx
49,2ea3765fa6 Update website/docs/language/state/workspaces.mdx
49,6753fb5476 Update website/docs/language/state/workspaces.mdx
49,776c25777d Update website/docs/language/state/workspaces.mdx
23,94eed2c45b Incorporate PR feedback
44,aedd95a1ee prune unused nodes from a destroy plan graph
78,a5926f1e9a Merge pull request #31813 from hashicorp/uk1288-redact-output-sensitive-values
79,6448d7bfd6 Merge pull request #31847 from hashicorp/alisdair/pre-convert-optional-defaults
46,10ae444ee2 Upgrade HCL to fix optional attr default crash
45,1e6f091976 Merge pull request #31598 from bobsut/patch-1
40,f7bf19525e Move TFC workspaces section further down
12,35a5e92687 language fix
38,2fc8289cf1 More updates to workspaces in language
30,6c34047efa Update workspace documentation
42,7b34e3e743 redact sensitive output values in run logs
71,4153685bfe Merge pull request #31814 from hashicorp/alisdair/pull-request-template
31,3ff89c9cec Update pull_request_template.md
69,6381fdd8fd Merge pull request #31841 from koki-develop/startsswith-to-startswith
37,d5df330696 fixed typo: startsswith -> startswith
53,612e27985f Merge pull request #31840 from hashicorp/alisdair/1.4
35,b02554cb51 Update main branch version to 1.4.0
29,e4d5ffd8eb Looks like a copy-paste error
37,1773129832 Add tests for cloud backend taskStage
70,31fc22a0d2 Merge pull request #31831 from hashicorp/optional-type-attributes-note
31,9582cc2d0f Remove unnecessary version note
50,bbf60cdd65 Update links aws_s3_bucket_object to aws_s3_bucket
63,0d35127efa Merge pull request #31818 from hashicorp/fix-internals-overview
40,3e281e1eda default optional+computed to prior value
59,43371b8293 Add support for pre-apply task results in the cloud backend
46,18da2f0213 Refactor task stage retrieval in cloud backend
24,fc7b6b7f15 Upgrade go-tfe to 1.10.0
54,0cc752ee9d Merge pull request #31812 from martynassateika/patch-1
43,a21154cc52 Update website/data/internals-nav-data.json
41,0567b22252 Add internals overview page to navigation
44,99fcb747e9 Revise markup to avoid unwanted checklist UI
33,6c75e54681 Add initial pull request template
16,c726a25fcd Update taint.mdx
56,65ad73fe03 website: Tombstone callout for the v1.3 removed backends
78,8218ff1fb2 Merge pull request #31797 from hashicorp/alisdair/skip-defaults-apply-for-null
47,b54017ef83 website: content updates for developer (#31779)
41,551f6316fa Do not apply type defaults to null values
57,0900b787f8 Modifies permissions needed to use s3 with dynamoDb locks
60,b9eb263744 Merge pull request #31788 from hashicorp/remove-provisioners
32,ee61929a9c update note on provisioners page
36,a891119b61 Remove legacy provisioners from docs
54,a30294372f website: Version-specific upgrade guides (v1.4 branch)
15,3062d43b39 update go1.19.1
32,9cc42a42db Update public providers estimate
65,488bbd80fc Merge pull request #31484 from hashicorp/update-cloud-block-pages
70,039f884df9 Merge pull request #31547 from hashicorp/clarify-backend-state-storage
58,629b6dc64a Merge pull request #31733 from hashicorp/megan_pr_touch_up
45,673d6ca2bc filter computed attrs from ignore_changes=all
48,72ba8a869e removes EnableForcePush and other unrelated code
69,bce43faf2e Merge pull request #31729 from hashicorp/alisdair/typeexpr-upstreamed
34,9d864c2430 Use upstreamed HCL typexpr package
20,11da5afb5e Spelling Error fixes
41,409bd667c3 workspace: update envDoesNotExist message
39,7110ec8b0c select: Fix capitalization of help text
50,7d0d352eed select: -or-create helptext and conditional output
36,5932540be3 New Terraform Workspace select flag:
19,b8bc1dd721 Update CHANGELOG.md
70,8a31f0a6c8 addrs: ModuleSourceRemote.String correctly handles query string in URL
56,ba113ff2cd add destroy option to terraform apply help text (#31714)
19,6ac24d8002 Update CHANGELOG.md
19,a9155e9cfe Update CHANGELOG.md
35,522556534d remove deprecated backends (#31711)
19,3dbf5cc623 Update CHANGELOG.md
52,cb340207d8 Merge pull request #31698 from hashicorp/megan_tf563
28,37b7e6ebce don't check diags for errors
56,4d749e2813 add warning to diags and show at the end of each command
11,5eaa4c45c0 fix imports
34,de8bd5826f first part of code review comments
19,477f7fe9a9 Update CHANGELOG.md
58,dec48a8510 plans: indicate when resource deleted due to move (#31695)
28,7e5b7b283e updates for code consistency
45,dbf99f17b1 add test and removed backend state from cloud
35,b504dd1489 update from code consistency checks
21,485a1f6777 remove test for error
116,bddf6a9b34 updating to use the latest version of cloud/state.go and just pass schemas along to PersistState in the remote state
60,b572e57fb3 refactor GetSchemas to include an option to pass in a config
23,40263cd861 undo taint test changes
19,00cc1ea26d refactor getSchemas
15,1347aa29fd Update init.mdx
48,0d35244253 Merge pull request #31682 from kmchau428/patch-1
19,e80f29df94 Update CHANGELOG.md
15,38b3bf8edb Update init.mdx
61,71dec301a2 command/jsonchecks: Mark check result objects as experimental
61,a8c255c779 command/jsonstate: Include check results in JSON state report
55,0e4e9f7706 addrs: Be explicit about checkable object address kinds
69,fe7e6f970e command/jsonplan: Include new-style check results in JSON plan output
59,d63871f70d core: Propagate check results accurately from plan to apply
62,6de3b1bd16 states/statefile: Serialize check results into state snapshots
49,9e4861adbb states: Two-level representation of check results
55,3785619f93 core: Use the new checks package for condition tracking
58,9dea19807f checks: A new package for modeling custom condition checks
27,696b403bf3 addrs: OutputValue.InModule
51,209b8de7a5 configs: Variable and Output both have Addr methods
27,d06cbfe6c8 addrs: ConfigCheckable type
25,344379f5c7 fix cloud state breaking?
30,d5decc2407 update flow of schema checking
32,12e3560d21 check for cloud integration mode
22,021f1f69e9 updates to cloud state
42,b8f2f81cd6 update to warn if schemas aren't available
51,746bd49723 build: Exclude .pb.go files from goimports checking
59,443d470a86 build: FIXME to make goimportscheck.sh work on Bash 3 maybe
74,d735de3656 build: checks.yml GitHub Actions workflow doesn't need goimports installed
61,4c7f20853f build: Run scripts directly from makefile, rather than via sh
55,edb1152ae0 build: Enable command echo for various Makefile targets
49,c2ec25e359 build: goimports check relative to PR base branch
59,246686813d build: goimports check supports any number of changed files
15,031c8bba82 Update init.mdx
20,4fab46749a update persist state
19,101d0d91af Update CHANGELOG.md
19,f8669d2351 Update CHANGELOG.md
30,2ee9589650 lang/funcs: "timecmp" function
71,03f5085026 Merge pull request #31686 from hashicorp/remove-future-statement-import
40,c7b2843539 Update website/docs/cli/import/usage.mdx
40,46a40cb44a Update website/docs/cli/import/usage.mdx
16,89da56b932 Update usage.mdx
15,0741760f3f Update init.mdx
51,036db86c1f Merge pull request #31672 from tochev/docs-fix-typo
34,22db2e09ae remove incorrect argument (#31666)
19,07225e0a61 Update CHANGELOG.md
48,a6de221a22 go.mod: go get github.com/zclconf/go-cty@v1.11.0
61,f6cc907166 build: Disable errors for deprecated functions in staticcheck
18,783a07d9e8 build: Use Go 1.19
27,4e506d5fda docs: Fix condition example
49,023ab3207f Merge pull request #31670 from hashicorp/form-fix
56,a63a2e3ec8 Minor copy fixes for the issue form title reminder text.
49,b10eb84ea1 Merge pull request #31669 from hashicorp/form-fix
67,9ca1b18988 Fixing placeholder values, adding usage note to bottom of the form.
52,dc0f196cbb Merge pull request #31651 from hashicorp/issue-forms
51,95c133f2ec Modifying the version input to use shell rendering.
65,c27d068830 Merge pull request #31663 from hashicorp/fix-docker-version-label
54,d20a1fa3b1 Merge pull request #31637 from szemek/system-parameter
44,634c875bea set PRODUCT_VERSION for default docker build
65,76d40d281d Merge pull request #31617 from glennsarti/gs/TF-410-add-prep-plan
68,9c9af81d00 Merge pull request #31660 from hashicorp/jbardin/module-subdir-globs
39,8562f8a744 Add Pre-Plan Run Tasks to Terraform CLI
23,b6a478b683 Update go-tfe to v1.7.0
26,553b8c6de5 expand module subdir globs
34,39f0d91530 Apply suggestions from code review
42,ec9c67e9ca Cleanup after v1.3.0-alpha20220817 release
28,61b7f83616 Release v1.3.0-alpha20220817
56,270406632e Merge pull request #31212 from hashicorp/update-path-cwd
21,81b50892ed Update references.mdx
40,d7377ca141 Merge branch 'main' into update-path-cwd
89,4960e6aeba Merge pull request #31634 from hashicorp/alisdair/optional-object-attribute-explicit-null
43,9854783d34 Merge pull request #31648 from nnzv/patch-3
43,ed274f3788 Merge pull request #31647 from nnzv/patch-2
64,79aa4d9197 Update website/docs/language/settings/backends/configuration.mdx
64,c843f30fb6 Update website/docs/language/settings/backends/configuration.mdx
